text,label
The serum concentration of DB04835 can be decreased when it is combined with DB08912,training
The serum concentration of DB00428 can be decreased when it is combined with DB00578,training
The serum concentration of DB04574 can be decreased when it is combined with DB01024,training
The serum concentration of DB06237 can be decreased when it is combined with DB12267,training
The serum concentration of DB01166 can be decreased when it is combined with DB08880,training
The serum concentration of DB00541 can be decreased when it is combined with DB01234,training
The serum concentration of DB05294 can be decreased when it is combined with DB00564,training
The serum concentration of DB00511 can be decreased when it is combined with DB00479,training
The serum concentration of DB00823 can be decreased when it is combined with DB08883,training
The serum concentration of DB00936 can be decreased when it is combined with DB09280,training
The serum concentration of DB08867 can be decreased when it is combined with DB08880,training
The serum concentration of DB01174 can be decreased when it is combined with DB00937,training
The serum concentration of DB00932 can be decreased when it is combined with DB09280,training
The serum concentration of DB01130 can be decreased when it is combined with DB00238,training
The serum concentration of DB01058 can be decreased when it is combined with DB00794,training
The serum concentration of DB00690 can be decreased when it is combined with DB00648,training
The serum concentration of DB00475 can be decreased when it is combined with DB08899,training
The serum concentration of DB00477 can be decreased when it is combined with DB08899,training
The serum concentration of DB00470 can be decreased when it is combined with DB08899,training
The serum concentration of DB00471 can be decreased when it is combined with DB08899,training
The serum concentration of DB00696 can be decreased when it is combined with DB00648,training
The serum concentration of DB00530 can be decreased when it is combined with DB00501,training
The serum concentration of DB01254 can be decreased when it is combined with DB00238,training
The serum concentration of DB06786 can be decreased when it is combined with DB01174,training
The serum concentration of DB06781 can be decreased when it is combined with DB01174,training
The serum concentration of DB01072 can be decreased when it is combined with DB00863,training
The serum concentration of DB09138 can be decreased when it is combined with DB13595,training
The serum concentration of DB00349 can be decreased when it is combined with DB00648,training
The serum concentration of DB00343 can be decreased when it is combined with DB00648,training
The serum concentration of DB00347 can be decreased when it is combined with DB00648,training
The serum concentration of DB00215 can be decreased when it is combined with DB08899,training
The serum concentration of DB00216 can be decreased when it is combined with DB08899,training
The serum concentration of DB06605 can be decreased when it is combined with DB08880,training
The serum concentration of DB01058 can be decreased when it is combined with DB08880,training
The serum concentration of DB01018 can be decreased when it is combined with DB01045,training
The serum concentration of DB00962 can be decreased when it is combined with DB00312,training
The serum concentration of DB01013 can be decreased when it is combined with DB01045,training
The serum concentration of DB01016 can be decreased when it is combined with DB01045,training
The serum concentration of DB01017 can be decreased when it is combined with DB01164,training
The serum concentration of DB01214 can be decreased when it is combined with DB01220,training
The serum concentration of DB00253 can be decreased when it is combined with DB00238,training
The serum concentration of DB00255 can be decreased when it is combined with DB00238,training
The serum concentration of DB00997 can be decreased when it is combined with DB00607,training
The serum concentration of DB00220 can be decreased when it is combined with DB00334,training
The serum concentration of DB06616 can be decreased when it is combined with DB00559,training
The serum concentration of DB00317 can be decreased when it is combined with DB00448,training
The serum concentration of DB00309 can be decreased when it is combined with DB00559,training
The serum concentration of DB00415 can be decreased when it is combined with DB06792,training
The serum concentration of DB01384 can be decreased when it is combined with DB08881,training
The serum concentration of DB12161 can be decreased when it is combined with DB08880,training
The serum concentration of DB00541 can be decreased when it is combined with DB04573,training
The serum concentration of DB01110 can be decreased when it is combined with DB01609,training
The serum concentration of DB06816 can be decreased when it is combined with DB01087,training
The serum concentration of DB01114 can be decreased when it is combined with DB01609,training
The serum concentration of DB01115 can be decreased when it is combined with DB01609,training
The serum concentration of DB01118 can be decreased when it is combined with DB01609,training
The serum concentration of DB12483 can be decreased when it is combined with DB09280,training
The serum concentration of DB06770 can be decreased when it is combined with DB00648,training
The serum concentration of DB00528 can be decreased when it is combined with DB08912,training
The serum concentration of DB00651 can be decreased when it is combined with DB00006,training
The serum concentration of DB00898 can be decreased when it is combined with DB08880,training
The serum concentration of DB01196 can be decreased when it is combined with DB01340,training
The serum concentration of DB01155 can be decreased when it is combined with DB09146,training
The serum concentration of DB01260 can be decreased when it is combined with DB00615,training
The serum concentration of DB08882 can be decreased when it is combined with DB00451,training
The serum concentration of DB00296 can be decreased when it is combined with DB08912,training
The serum concentration of DB00297 can be decreased when it is combined with DB08912,training
The serum concentration of DB00294 can be decreased when it is combined with DB08912,training
The serum concentration of DB00899 can be decreased when it is combined with DB08864,training
The serum concentration of DB00762 can be decreased when it is combined with DB01609,training
The serum concentration of DB05381 can be decreased when it is combined with DB08881,training
The serum concentration of DB00957 can be decreased when it is combined with DB09119,training
The serum concentration of DB00240 can be decreased when it is combined with DB01609,training
The serum concentration of DB00243 can be decreased when it is combined with DB01609,training
The serum concentration of DB00246 can be decreased when it is combined with DB01609,training
The serum concentration of DB08931 can be decreased when it is combined with DB03754,training
The serum concentration of DB04743 can be decreased when it is combined with DB01201,training
The serum concentration of DB12001 can be decreased when it is combined with DB01201,training
The serum concentration of DB00881 can be decreased when it is combined with DB08873,training
The serum concentration of DB00857 can be decreased when it is combined with DB01045,training
The serum concentration of DB01215 can be decreased when it is combined with DB00559,training
The serum concentration of DB00313 can be decreased when it is combined with DB05265,training
The serum concentration of DB01219 can be decreased when it is combined with DB00559,training
The serum concentration of DB01219 can be decreased when it is combined with DB08912,training
The serum concentration of DB00502 can be decreased when it is combined with DB00648,training
The serum concentration of DB09027 can be decreased when it is combined with DB00564,training
The serum concentration of DB00425 can be decreased when it is combined with DB01609,training
The serum concentration of DB01216 can be decreased when it is combined with DB08912,training
The serum concentration of DB01182 can be decreased when it is combined with DB00559,training
The serum concentration of DB00794 can be decreased when it is combined with DB00158,training
The serum concentration of DB00541 can be decreased when it is combined with DB00997,training
The serum concentration of DB08905 can be decreased when it is combined with DB08899,training
The serum concentration of DB04930 can be decreased when it is combined with DB09280,training
The serum concentration of DB08906 can be decreased when it is combined with DB08899,training
The serum concentration of DB00443 can be decreased when it is combined with DB01201,training
The serum concentration of DB00603 can be decreased when it is combined with DB00555,training
The serum concentration of DB04938 can be decreased when it is combined with DB09280,training
The serum concentration of DB08907 can be decreased when it is combined with DB08899,training
The serum concentration of DB01048 can be decreased when it is combined with DB06290,training
The serum concentration of DB01066 can be decreased when it is combined with DB01370,training
The serum concentration of DB12267 can be decreased when it is combined with DB00564,training
The serum concentration of DB09102 can be decreased when it is combined with DB00648,training
The serum concentration of DB01357 can be decreased when it is combined with DB06605,training
The serum concentration of DB00603 can be decreased when it is combined with DB00220,training
The serum concentration of DB01174 can be decreased when it is combined with DB04839,training
The serum concentration of DB00932 can be decreased when it is combined with DB01609,training
The serum concentration of DB00428 can be decreased when it is combined with DB00319,training
The serum concentration of DB00178 can be decreased when it is combined with DB00932,training
The serum concentration of DB01112 can be decreased when it is combined with DB09281,training
The serum concentration of DB06287 can be decreased when it is combined with DB01320,training
The serum concentration of DB01223 can be decreased when it is combined with DB00006,training
The serum concentration of DB00651 can be decreased when it is combined with DB00677,training
The serum concentration of DB00852 can be decreased when it is combined with DB00142,training
The serum concentration of DB00541 can be decreased when it is combined with DB00683,training
The serum concentration of DB00361 can be decreased when it is combined with DB00648,training
The serum concentration of DB00736 can be decreased when it is combined with DB00648,training
The serum concentration of DB06695 can be decreased when it is combined with DB02659,training
The serum concentration of DB09079 can be decreased when it is combined with DB04951,training
The serum concentration of DB00398 can be decreased when it is combined with DB00238,training
The serum concentration of DB13179 can be decreased when it is combined with DB08912,training
The serum concentration of DB00618 can be decreased when it is combined with DB01164,training
The serum concentration of DB00896 can be decreased when it is combined with DB09280,training
The serum concentration of DB00615 can be decreased when it is combined with DB00625,training
The serum concentration of DB00773 can be decreased when it is combined with DB00312,training
The serum concentration of DB01224 can be decreased when it is combined with DB01045,training
The serum concentration of DB00178 can be decreased when it is combined with DB06792,training
The serum concentration of DB06335 can be decreased when it is combined with DB01138,training
The serum concentration of DB00487 can be decreased when it is combined with DB01592,training
The serum concentration of DB01357 can be decreased when it is combined with DB00375,training
The serum concentration of DB00240 can be decreased when it is combined with DB08881,training
The serum concentration of DB00717 can be decreased when it is combined with DB08881,training
The serum concentration of DB00603 can be decreased when it is combined with DB01220,training
The serum concentration of DB00838 can be decreased when it is combined with DB00564,training
The serum concentration of DB00603 can be decreased when it is combined with DB00273,training
The serum concentration of DB00182 can be decreased when it is combined with DB00142,training
The serum concentration of DB08903 can be decreased when it is combined with DB00615,training
The serum concentration of DB06695 can be decreased when it is combined with DB08938,training
The serum concentration of DB01077 can be decreased when it is combined with DB01397,training
The serum concentration of DB00282 can be decreased when it is combined with DB01164,training
The serum concentration of DB00420 can be decreased when it is combined with DB09280,training
The serum concentration of DB01167 can be decreased when it is combined with DB00794,training
The serum concentration of DB01177 can be decreased when it is combined with DB01060,training
The serum concentration of DB06414 can be decreased when it is combined with DB01348,training
The serum concentration of DB09123 can be decreased when it is combined with DB08899,training
The serum concentration of DB01357 can be decreased when it is combined with DB11586,training
The serum concentration of DB01020 can be decreased when it is combined with DB08912,training
The serum concentration of DB00393 can be decreased when it is combined with DB09280,training
The serum concentration of DB00390 can be decreased when it is combined with DB09280,training
The serum concentration of DB05294 can be decreased when it is combined with DB00648,training
The serum concentration of DB00394 can be decreased when it is combined with DB09280,training
The serum concentration of DB01224 can be decreased when it is combined with DB00794,training
The serum concentration of DB09204 can be decreased when it is combined with DB00794,training
The serum concentration of DB06810 can be decreased when it is combined with DB09323,training
The serum concentration of DB01590 can be decreased when it is combined with DB00794,training
The serum concentration of DB00530 can be decreased when it is combined with DB00559,training
The serum concentration of DB00539 can be decreased when it is combined with DB00559,training
The serum concentration of DB00467 can be decreased when it is combined with DB09267,training
The serum concentration of DB00255 can be decreased when it is combined with DB00224,training
The serum concentration of DB01260 can be decreased when it is combined with DB01320,training
The serum concentration of DB01357 can be decreased when it is combined with DB00349,training
The serum concentration of DB00452 can be decreased when it is combined with DB00607,training
The serum concentration of DB09396 can be decreased when it is combined with DB08881,training
The serum concentration of DB00889 can be decreased when it is combined with DB08912,training
The serum concentration of DB06712 can be decreased when it is combined with DB08881,training
The serum concentration of DB08882 can be decreased when it is combined with DB01115,training
The serum concentration of DB00191 can be decreased when it is combined with DB06767,training
The serum concentration of DB01656 can be decreased when it is combined with DB00312,training
The serum concentration of DB08826 can be decreased when it is combined with DB09104,training
The serum concentration of DB01129 can be decreased when it is combined with DB08899,training
The serum concentration of DB01128 can be decreased when it is combined with DB08899,training
The serum concentration of DB01058 can be decreased when it is combined with DB01611,training
The serum concentration of DB01126 can be decreased when it is combined with DB08899,training
The serum concentration of DB06696 can be decreased when it is combined with DB01603,training
The serum concentration of DB09449 can be decreased when it is combined with DB09104,training
The serum concentration of DB05271 can be decreased when it is combined with DB08880,training
The serum concentration of DB01103 can be decreased when it is combined with DB00648,training
The serum concentration of DB01100 can be decreased when it is combined with DB00648,training
The serum concentration of DB01024 can be decreased when it is combined with DB00448,training
The serum concentration of DB01104 can be decreased when it is combined with DB00648,training
The serum concentration of DB08934 can be decreased when it is combined with DB00541,training
The serum concentration of DB08860 can be decreased when it is combined with DB01320,training
The serum concentration of DB09079 can be decreased when it is combined with DB01045,training
The serum concentration of DB00424 can be decreased when it is combined with DB01377,training
The serum concentration of DB00919 can be decreased when it is combined with DB00417,training
The serum concentration of DB09071 can be decreased when it is combined with DB01045,training
The serum concentration of DB00445 can be decreased when it is combined with DB00578,training
The serum concentration of DB09074 can be decreased when it is combined with DB01045,training
The serum concentration of DB06695 can be decreased when it is combined with DB00655,training
The serum concentration of DB06263 can be decreased when it is combined with DB01053,training
The serum concentration of DB09270 can be decreased when it is combined with DB03754,training
The serum concentration of DB00864 can be decreased when it is combined with DB00625,training
The serum concentration of DB09138 can be decreased when it is combined with DB00258,training
The serum concentration of DB04898 can be decreased when it is combined with DB09280,training
The serum concentration of DB00294 can be decreased when it is combined with DB00220,training
The serum concentration of DB00608 can be decreased when it is combined with DB01390,training
The serum concentration of DB00633 can be decreased when it is combined with DB04839,training
The serum concentration of DB00950 can be decreased when it is combined with DB09280,training
The serum concentration of DB00890 can be decreased when it is combined with DB01597,training
The serum concentration of DB08934 can be decreased when it is combined with DB00864,training
The serum concentration of DB00452 can be decreased when it is combined with DB00417,training
The serum concentration of DB00458 can be decreased when it is combined with DB08899,training
The serum concentration of DB00454 can be decreased when it is combined with DB08899,training
The serum concentration of DB00455 can be decreased when it is combined with DB08899,training
The serum concentration of DB00451 can be decreased when it is combined with DB08899,training
The serum concentration of DB00180 can be decreased when it is combined with DB08899,training
The serum concentration of DB00184 can be decreased when it is combined with DB08899,training
The serum concentration of DB00188 can be decreased when it is combined with DB08899,training
The serum concentration of DB01410 can be decreased when it is combined with DB08881,training
The serum concentration of DB00951 can be decreased when it is combined with DB01380,training
The serum concentration of DB01208 can be decreased when it is combined with DB09147,training
The serum concentration of DB00518 can be decreased when it is combined with DB04839,training
The serum concentration of DB08930 can be decreased when it is combined with DB01575,training
The serum concentration of DB00238 can be decreased when it is combined with DB08899,training
The serum concentration of DB04868 can be decreased when it is combined with DB06723,training
The serum concentration of DB00980 can be decreased when it is combined with DB08899,training
The serum concentration of DB00467 can be decreased when it is combined with DB09146,training
The serum concentration of DB00231 can be decreased when it is combined with DB08899,training
The serum concentration of DB06772 can be decreased when it is combined with DB01609,training
The serum concentration of DB01066 can be decreased when it is combined with DB09104,training
The serum concentration of DB01075 can be decreased when it is combined with DB08880,training
The serum concentration of DB01167 can be decreased when it is combined with DB13595,training
The serum concentration of DB01013 can be decreased when it is combined with DB00238,training
The serum concentration of DB01319 can be decreased when it is combined with DB00940,training
The serum concentration of DB01077 can be decreased when it is combined with DB13142,training
The serum concentration of DB09330 can be decreased when it is combined with DB00615,training
The serum concentration of DB05676 can be decreased when it is combined with DB00794,training
The serum concentration of DB06605 can be decreased when it is combined with DB08873,training
The serum concentration of DB01223 can be decreased when it is combined with DB09075,training
The serum concentration of DB02513 can be decreased when it is combined with DB01320,training
The serum concentration of DB01048 can be decreased when it is combined with DB00212,training
The serum concentration of DB00321 can be decreased when it is combined with DB00559,training
The serum concentration of DB00959 can be decreased when it is combined with DB00794,training
The serum concentration of DB00890 can be decreased when it is combined with DB00375,training
The serum concentration of DB00977 can be decreased when it is combined with DB00745,training
The serum concentration of DB04574 can be decreased when it is combined with DB01197,training
The serum concentration of DB00530 can be decreased when it is combined with DB01370,training
The serum concentration of DB06710 can be decreased when it is combined with DB00648,training
The serum concentration of DB01028 can be decreased when it is combined with DB04839,training
The serum concentration of DB06209 can be decreased when it is combined with DB00648,training
The serum concentration of DB05521 can be decreased when it is combined with DB01072,training
The serum concentration of DB00185 can be decreased when it is combined with DB00559,training
The serum concentration of DB00333 can be decreased when it is combined with DB01174,training
The serum concentration of DB00530 can be decreased when it is combined with DB00751,training
The serum concentration of DB01238 can be decreased when it is combined with DB00741,training
The serum concentration of DB01260 can be decreased when it is combined with DB00564,training
The serum concentration of DB01395 can be decreased when it is combined with DB01601,training
The serum concentration of DB00890 can be decreased when it is combined with DB00790,training
The serum concentration of DB01357 can be decreased when it is combined with DB00745,training
The serum concentration of DB01224 can be decreased when it is combined with DB01609,training
The serum concentration of DB01427 can be decreased when it is combined with DB00625,training
The serum concentration of DB06696 can be decreased when it is combined with DB01605,training
The serum concentration of DB06263 can be decreased when it is combined with DB01602,training
The serum concentration of DB09027 can be decreased when it is combined with DB00220,training
The serum concentration of DB00860 can be decreased when it is combined with DB00312,training
The serum concentration of DB00294 can be decreased when it is combined with DB01232,training
The serum concentration of DB12332 can be decreased when it is combined with DB04839,training
The serum concentration of DB09291 can be decreased when it is combined with DB09280,training
The serum concentration of DB01058 can be decreased when it is combined with DB00559,training
The serum concentration of DB09061 can be decreased when it is combined with DB01320,training
The serum concentration of DB00255 can be decreased when it is combined with DB09065,training
The serum concentration of DB00224 can be decreased when it is combined with DB01609,training
The serum concentration of DB01466 can be decreased when it is combined with DB08899,training
The serum concentration of DB08930 can be decreased when it is combined with DB11136,training
The serum concentration of DB00783 can be decreased when it is combined with DB00722,training
The serum concentration of DB00788 can be decreased when it is combined with DB09330,training
The serum concentration of DB00255 can be decreased when it is combined with DB00881,training
The serum concentration of DB09039 can be decreased when it is combined with DB09280,training
The serum concentration of DB00520 can be decreased when it is combined with DB01045,training
The serum concentration of DB00521 can be decreased when it is combined with DB01045,training
The serum concentration of DB09030 can be decreased when it is combined with DB09280,training
The serum concentration of DB11256 can be decreased when it is combined with DB00375,training
The serum concentration of DB00313 can be decreased when it is combined with DB00278,training
The serum concentration of DB00528 can be decreased when it is combined with DB00648,training
The serum concentration of DB08899 can be decreased when it is combined with DB00794,training
The serum concentration of DB00651 can be decreased when it is combined with DB00503,training
The serum concentration of DB01274 can be decreased when it is combined with DB08912,training
The serum concentration of DB00998 can be decreased when it is combined with DB04839,training
The serum concentration of DB00955 can be decreased when it is combined with DB09320,training
The serum concentration of DB00188 can be decreased when it is combined with DB09280,training
The serum concentration of DB01601 can be decreased when it is combined with DB08899,training
The serum concentration of DB00363 can be decreased when it is combined with DB00615,training
The serum concentration of DB01012 can be decreased when it is combined with DB08912,training
The serum concentration of DB01058 can be decreased when it is combined with DB00252,training
The serum concentration of DB04846 can be decreased when it is combined with DB01220,training
The serum concentration of DB01196 can be decreased when it is combined with DB00238,training
The serum concentration of DB04841 can be decreased when it is combined with DB01220,training
The serum concentration of DB00451 can be decreased when it is combined with DB01083,training
The serum concentration of DB00452 can be decreased when it is combined with DB00301,training
The serum concentration of DB08867 can be decreased when it is combined with DB00273,training
The serum concentration of DB01416 can be decreased when it is combined with DB01370,training
The serum concentration of DB01320 can be decreased when it is combined with DB00650,training
The serum concentration of DB04967 can be decreased when it is combined with DB00613,training
The serum concentration of DB00317 can be decreased when it is combined with DB00338,training
The serum concentration of DB01159 can be decreased when it is combined with DB04839,training
The serum concentration of DB01156 can be decreased when it is combined with DB04839,training
The serum concentration of DB00918 can be decreased when it is combined with DB01609,training
The serum concentration of DB00946 can be decreased when it is combined with DB00898,training
The serum concentration of DB04868 can be decreased when it is combined with DB00501,training
The serum concentration of DB00916 can be decreased when it is combined with DB01609,training
The serum concentration of DB04855 can be decreased when it is combined with DB00238,training
The serum concentration of DB01208 can be decreased when it is combined with DB06792,training
The serum concentration of DB06696 can be decreased when it is combined with DB00713,training
The serum concentration of DB00498 can be decreased when it is combined with DB00898,training
The serum concentration of DB00802 can be decreased when it is combined with DB00615,training
The serum concentration of DB08815 can be decreased when it is combined with DB00252,training
The serum concentration of DB01416 can be decreased when it is combined with DB01377,training
The serum concentration of DB03615 can be decreased when it is combined with DB01603,training
The serum concentration of DB08931 can be decreased when it is combined with DB08899,training
The serum concentration of DB09123 can be decreased when it is combined with DB00648,training
The serum concentration of DB00175 can be decreased when it is combined with DB13595,training
The serum concentration of DB04574 can be decreased when it is combined with DB08873,training
The serum concentration of DB05521 can be decreased when it is combined with DB01234,training
The serum concentration of DB01196 can be decreased when it is combined with DB00375,training
The serum concentration of DB00281 can be decreased when it is combined with DB04839,training
The serum concentration of DB01244 can be decreased when it is combined with DB01045,training
The serum concentration of DB00400 can be decreased when it is combined with DB00849,training
The serum concentration of DB08877 can be decreased when it is combined with DB08912,training
The serum concentration of DB05109 can be decreased when it is combined with DB04839,training
The serum concentration of DB00468 can be decreased when it is combined with DB04839,training
The serum concentration of DB00461 can be decreased when it is combined with DB04839,training
The serum concentration of DB00744 can be decreased when it is combined with DB09280,training
The serum concentration of DB00741 can be decreased when it is combined with DB09280,training
The serum concentration of DB00742 can be decreased when it is combined with DB09280,training
The serum concentration of DB00373 can be decreased when it is combined with DB01220,training
The serum concentration of DB00651 can be decreased when it is combined with DB06695,training
The serum concentration of DB06810 can be decreased when it is combined with DB01060,training
The serum concentration of DB00313 can be decreased when it is combined with DB11256,training
The serum concentration of DB08932 can be decreased when it is combined with DB00238,training
The serum concentration of DB00586 can be decreased when it is combined with DB00564,training
The serum concentration of DB01357 can be decreased when it is combined with DB00503,training
The serum concentration of DB01175 can be decreased when it is combined with DB00559,training
The serum concentration of DB04868 can be decreased when it is combined with DB06216,training
The serum concentration of DB09273 can be decreased when it is combined with DB01320,training
The serum concentration of DB00333 can be decreased when it is combined with DB00503,training
The serum concentration of DB00492 can be decreased when it is combined with DB01370,training
The serum concentration of DB01133 can be decreased when it is combined with DB11126,training
The serum concentration of DB00401 can be decreased when it is combined with DB09280,training
The serum concentration of DB00404 can be decreased when it is combined with DB09280,training
The serum concentration of DB00959 can be decreased when it is combined with DB00252,training
The serum concentration of DB08930 can be decreased when it is combined with DB00653,training
The serum concentration of DB01357 can be decreased when it is combined with DB06335,training
The serum concentration of DB06263 can be decreased when it is combined with DB00607,training
The serum concentration of DB00445 can be decreased when it is combined with DB01061,training
The serum concentration of DB01238 can be decreased when it is combined with DB00257,training
The serum concentration of DB00367 can be decreased when it is combined with DB06697,training
The serum concentration of DB02187 can be decreased when it is combined with DB00615,training
The serum concentration of DB00452 can be decreased when it is combined with DB00948,training
The serum concentration of DB06616 can be decreased when it is combined with DB08912,training
The serum concentration of DB01026 can be decreased when it is combined with DB06723,training
The serum concentration of DB01045 can be decreased when it is combined with DB08912,training
The serum concentration of DB00618 can be decreased when it is combined with DB09275,training
The serum concentration of DB00957 can be decreased when it is combined with DB01220,training
The serum concentration of DB01242 can be decreased when it is combined with DB08880,training
The serum concentration of DB01023 can be decreased when it is combined with DB08881,training
The serum concentration of DB00996 can be decreased when it is combined with DB06723,training
The serum concentration of DB01082 can be decreased when it is combined with DB09323,training
The serum concentration of DB01578 can be decreased when it is combined with DB01603,training
The serum concentration of DB00555 can be decreased when it is combined with DB01355,training
The serum concentration of DB06616 can be decreased when it is combined with DB00312,training
The serum concentration of DB00630 can be decreased when it is combined with DB01397,training
The serum concentration of DB09048 can be decreased when it is combined with DB01201,training
The serum concentration of DB00313 can be decreased when it is combined with DB00722,training
The serum concentration of DB00514 can be decreased when it is combined with DB00559,training
The serum concentration of DB00487 can be decreased when it is combined with DB09267,training
The serum concentration of DB00884 can be decreased when it is combined with DB09162,training
The serum concentration of DB00618 can be decreased when it is combined with DB11093,training
The serum concentration of DB09570 can be decreased when it is combined with DB01174,training
The serum concentration of DB09143 can be decreased when it is combined with DB08899,training
The serum concentration of DB00445 can be decreased when it is combined with DB08795,training
The serum concentration of DB11921 can be decreased when it is combined with DB00648,training
The serum concentration of DB01182 can be decreased when it is combined with DB00615,training
The serum concentration of DB00624 can be decreased when it is combined with DB00559,training
The serum concentration of DB06267 can be decreased when it is combined with DB00559,training
The serum concentration of DB06713 can be decreased when it is combined with DB01601,training
The serum concentration of DB00317 can be decreased when it is combined with DB08912,training
The serum concentration of DB00316 can be decreased when it is combined with DB08912,training
The serum concentration of DB00313 can be decreased when it is combined with DB08912,training
The serum concentration of DB00312 can be decreased when it is combined with DB08912,training
The serum concentration of DB01115 can be decreased when it is combined with DB01045,training
The serum concentration of DB00451 can be decreased when it is combined with DB09147,training
The serum concentration of DB06738 can be decreased when it is combined with DB08881,training
The serum concentration of DB01058 can be decreased when it is combined with DB01087,training
The serum concentration of DB00318 can be decreased when it is combined with DB08912,training
The serum concentration of DB01117 can be decreased when it is combined with DB01045,training
The serum concentration of DB05676 can be decreased when it is combined with DB00564,training
The serum concentration of DB00445 can be decreased when it is combined with DB00485,training
The serum concentration of DB00977 can be decreased when it is combined with DB09570,training
The serum concentration of DB01142 can be decreased when it is combined with DB08899,training
The serum concentration of DB04868 can be decreased when it is combined with DB01069,training
The serum concentration of DB01126 can be decreased when it is combined with DB00648,training
The serum concentration of DB00957 can be decreased when it is combined with DB01045,training
The serum concentration of DB00956 can be decreased when it is combined with DB01045,training
The serum concentration of DB01129 can be decreased when it is combined with DB00648,training
The serum concentration of DB01128 can be decreased when it is combined with DB00648,training
The serum concentration of DB01191 can be decreased when it is combined with DB09330,training
The serum concentration of DB00950 can be decreased when it is combined with DB01045,training
The serum concentration of DB01254 can be decreased when it is combined with DB01320,training
The serum concentration of DB01196 can be decreased when it is combined with DB06335,training
The serum concentration of DB00555 can be decreased when it is combined with DB01320,training
The serum concentration of DB06696 can be decreased when it is combined with DB00485,training
The serum concentration of DB09054 can be decreased when it is combined with DB01045,training
The serum concentration of DB01396 can be decreased when it is combined with DB01421,training
The serum concentration of DB01167 can be decreased when it is combined with DB00338,training
The serum concentration of DB00990 can be decreased when it is combined with DB01174,training
The serum concentration of DB08864 can be decreased when it is combined with DB09119,training
The serum concentration of DB01421 can be decreased when it is combined with DB01147,training
The serum concentration of DB01356 can be decreased when it is combined with DB00703,training
The serum concentration of DB01297 can be decreased when it is combined with DB00418,training
The serum concentration of DB00873 can be decreased when it is combined with DB01201,training
The serum concentration of DB06710 can be decreased when it is combined with DB01609,training
The serum concentration of DB06810 can be decreased when it is combined with DB01605,training
The serum concentration of DB08934 can be decreased when it is combined with DB00396,training
The serum concentration of DB00489 can be decreased when it is combined with DB08938,training
The serum concentration of DB00970 can be decreased when it is combined with DB09280,training
The serum concentration of DB12001 can be decreased when it is combined with DB00238,training
The serum concentration of DB08971 can be decreased when it is combined with DB00564,training
The serum concentration of DB00675 can be decreased when it is combined with DB00307,training
The serum concentration of DB00479 can be decreased when it is combined with DB00417,training
The serum concentration of DB01621 can be decreased when it is combined with DB09280,training
The serum concentration of DB00655 can be decreased when it is combined with DB00648,training
The serum concentration of DB04835 can be decreased when it is combined with DB00252,training
The serum concentration of DB00433 can be decreased when it is combined with DB08899,training
The serum concentration of DB00955 can be decreased when it is combined with DB00415,training
The serum concentration of DB01172 can be decreased when it is combined with DB08795,training
The serum concentration of DB01177 can be decreased when it is combined with DB08795,training
The serum concentration of DB00783 can be decreased when it is combined with DB00278,training
The serum concentration of DB00479 can be decreased when it is combined with DB01607,training
The serum concentration of DB01223 can be decreased when it is combined with DB00849,training
The serum concentration of DB08896 can be decreased when it is combined with DB01045,training
The serum concentration of DB00381 can be decreased when it is combined with DB00648,training
The serum concentration of DB00487 can be decreased when it is combined with DB09146,training
The serum concentration of DB01264 can be decreased when it is combined with DB09297,training
The serum concentration of DB00333 can be decreased when it is combined with DB05521,training
The serum concentration of DB01098 can be decreased when it is combined with DB03754,training
The serum concentration of DB08808 can be decreased when it is combined with DB01355,training
The serum concentration of DB00617 can be decreased when it is combined with DB04839,training
The serum concentration of DB01238 can be decreased when it is combined with DB00091,training
The serum concentration of DB00547 can be decreased when it is combined with DB00252,training
The serum concentration of DB01017 can be decreased when it is combined with DB13142,training
The serum concentration of DB00955 can be decreased when it is combined with DB00607,training
The serum concentration of DB12026 can be decreased when it is combined with DB08899,training
The serum concentration of DB00541 can be decreased when it is combined with DB00717,training
The serum concentration of DB01092 can be decreased when it is combined with DB03615,training
The serum concentration of DB01558 can be decreased when it is combined with DB09280,training
The serum concentration of DB06708 can be decreased when it is combined with DB01201,training
The serum concentration of DB01409 can be decreased when it is combined with DB01609,training
The serum concentration of DB00651 can be decreased when it is combined with DB00542,training
The serum concentration of DB01048 can be decreased when it is combined with DB05265,training
The serum concentration of DB00541 can be decreased when it is combined with DB00252,training
The serum concentration of DB00575 can be decreased when it is combined with DB09280,training
The serum concentration of DB06739 can be decreased when it is combined with DB00648,training
The serum concentration of DB11737 can be decreased when it is combined with DB00648,training
The serum concentration of DB00684 can be decreased when it is combined with DB01606,training
The serum concentration of DB00690 can be decreased when it is combined with DB08881,training
The serum concentration of DB01013 can be decreased when it is combined with DB01201,training
The serum concentration of DB04835 can be decreased when it is combined with DB01320,training
The serum concentration of DB01196 can be decreased when it is combined with DB00278,training
The serum concentration of DB06290 can be decreased when it is combined with DB08873,training
The serum concentration of DB01595 can be decreased when it is combined with DB01083,training
The serum concentration of DB04920 can be decreased when it is combined with DB00625,training
The serum concentration of DB00282 can be decreased when it is combined with DB09275,training
The serum concentration of DB01167 can be decreased when it is combined with DB00238,training
The serum concentration of DB00363 can be decreased when it is combined with DB00252,training
The serum concentration of DB01232 can be decreased when it is combined with DB12267,training
The serum concentration of DB08807 can be decreased when it is combined with DB00312,training
The serum concentration of DB08808 can be decreased when it is combined with DB00312,training
